PSR,P0,P-dot,Telescope,Freq(MHz),best_alpha,alpha_Upper_Error,alpha_Lower_Error,best_beta,beta_upper_Error,beta_lower_Error,best_phase_offset,phase_offset_upper_error,phase_offset_lower_error,best_psi_offset,psi_offset_upper_error,psi_offset_lower_error,best_chi_red,Chi_upper_error,Chi_lower_error,best_K,K_upper_error,K_lower_error,w10,w10_error,w10_center,SN_peak,L_I,σ_LI,V_I,σ_VI,absV_I,σ_absVI,rho,drho_up,drho_down,PW,W10_MH,all_alpha_range,category,exclusion_reasons
J0613+3731,0.6191981810968724,3.2447682571897138e-15,FAST,1048–1452,13.9431968265458,23.655596512857684,10.111310677736926,1.985872575829076,3.120072095676777,1.4355217351189802,-3.084289471268571,0.2886636227277459,0.2908923198573143,14.094026476113314,2.117245320859009,2.1098329142751133,14.037593158205222,0.5665095400187479,0.0248254939047551,-6.9534902146596425,0.2313234924222094,0.1634188838867212,28.18003913894327,1.2115464552939692,2.465753424657533,166.66302747883168,0.355656337888427,0.0046440981283376,-0.0413958064941403,0.0033235783164079,0.0569127153316894,0.0033258321258298,4.124737042917166,5.397664721842815,1.9317955957710604,16.822058551503417,15.41305659455625,33.76690719059461,A,[]
J0711+0931,1.21409049248,4e-16,FAST,1048–1452,132.08063672562844,37.88589119092353,61.89577308085842,-3.2159184692150644,2.463796127494514,1.130827373680181,-0.5957784488047415,0.2491077507766489,0.225019955260639,7.396957325206097,3.181832198119644,2.922399953595895,5.858405182276132,1.582209804159162,0.1846602912723467,13.23024836567563,0.3677967555864896,0.3994194028645381,19.02152641878672,2.3716483682099554,0.0,560.1239215423933,0.3623843598244162,0.0018230863340533,-0.1027014333662819,0.0015136942557866,0.1041174239007828,0.001513981782497,7.9115537916815395,4.248149833919246,1.6106141965191063,4.687978889747127,3.278976932799965,99.78166427178196,C,[]
J0944+4106,2.2294312669798004,4.420641540762058e-15,FAST,1048–1452,175.9272740513892,2.8923693622337225,8.985684447572538,0.0216581957148878,0.0471859282752017,0.0153880016025983,-3.81510483615212,0.0118195926476154,0.0126153836309121,-12.84210356100551,0.2106215792771966,0.2160974788904663,22.99943719538924,0.4464149027385069,0.0179418688662806,-187.88717409528468,5.963655655564025,6.571109110934202,13.541768441621876,1.0890121478667891,-3.693209574987797,358.82136810387414,0.3771850455327742,0.0012002993746869,0.0014423086186964,0.0009552814482119,0.1395234051846511,0.0009648273926687,0.4798192503732442,0.3400233376030537,1.0480855842950223,5.242051978698884,5.309975378409076,11.87805380980626,A,[]
J1236-0159,3.5975735967,5.103e-15,FAST,1048–1452,88.23545892439941,55.21429979130116,55.260982460281056,1.9714964699408803,0.0474236253116446,0.9353103465395728,-3.873532585961179,0.1230142866044872,0.1178648788066034,20.635737738411805,2.142483503318793,2.1684839111424665,9.45055080062658,1.4382817814165954,0.0149603428882478,-29.05402755754679,2.0242443741559093,1.9109015640682256,12.68101761252446,7.054364679792718,-1.761252446183963,112.19747117002775,0.2030654476184475,0.0077769902116527,-0.1173698584043806,0.0044522322667887,0.1540112114078445,0.0044985018682258,6.639084774222542,2.459655418319519,2.5966983351118023,6.339286010618723,7.748287967565886,110.4752822515822,C,[]
J1312+1810A,0.033163166,--,FAST,1048–1452,88.13502973638305,21.875113596004752,28.12353798354249,-7.521725459958962,0.9682520050497674,0.3324687709700198,14.698646949279643,0.659364911108181,0.6931970620901833,23.38758090255996,2.948191244572932,2.6769454272387847,1.6128615952950254,1.4538196995463468,0.0018679276279744,7.635249162199656,0.8464806702693686,0.827846702072792,65.19685039370081,0.2681593441585703,2.8346456692913424,37.46148434650468,0.5827325928159574,0.0153096543975955,-0.2384578837818429,0.014367595565997,0.2395641287473995,0.0143704300725231,33.27423280595264,1.1606459434557284,5.300868820379333,18.95061545321665,21.785261122508,49.99865157954725,B,[]
J1538+2345,3.4493849533157874,6.889090546017426e-15,FAST,1048–1452,169.84672236007688,7.498058302493007,20.148870644367065,-0.4506830663105738,0.3316357210091489,0.8419739068730514,-2.6837525073426374,0.0450288815786348,0.0605319402894481,55.21710712496241,0.730126747570381,0.956881810445843,27.1456075980766,1.645580856294611,0.0743958735688252,22.41114840228268,0.3984715622666215,0.4752654116649957,17.612524461839527,6.742315459398302,-5.636007827788659,253.60543517720603,0.4007454183406838,0.0026960371400913,-0.0724245756584263,0.0017527024979401,0.0797861686371999,0.0017548728834334,1.6474311706538436,1.0204275072564553,2.879624391427124,6.122509723577137,4.44500495352658,27.646928946860072,A,[]
J1657+3304,1.5702755247,1.734e-15,FAST,1048–1452,76.41767290089179,74.52722043372383,60.05933512973249,-3.029884726651685,2.2033081964935786,0.2494205261613182,-0.5465812868912812,0.6403485496823206,0.6011919710362934,-15.70045452059015,10.278872242503148,10.430918921521355,2.276064479730469,2.0548834879665847,0.0878612881224905,18.38993459445939,2.788250574186179,2.749027860985221,10.567514677103718,3.1182368514058783,0.704500978473571,54.45062773995839,0.2651385581201264,0.0143267275689494,-0.0162001015254286,0.0096535439561356,0.1333755494158501,0.0097432238167723,5.932598529090489,2.0250762623986995,2.620256833534365,4.421336668495988,5.125837646969549,134.58655556345633,D,[]
J1736+05,0.999245,--,FAST,1048–1452,112.19016857113704,52.89960836024498,69.81343296261355,-3.7209704643487234,2.7147167379872306,0.4449352338898658,-1.507094005548342,0.5843061613440916,0.6304388972304229,0.1395312483426494,8.396056929614957,10.47985861043986,3.8658542337833737,1.9386467453015843,0.182527310653747,14.267649257816604,1.046393300704695,1.2129326058673957,10.567514677103718,1.9663733237337675,2.1135029354207333,81.25897189252072,0.2344067971309693,0.0102566971094434,0.1044339039507904,0.0079181488975102,0.1422619401860761,0.0079727983718093,6.195132381001572,2.478487930759352,1.1697643403657982,6.086350365626609,6.7908513441002105,122.71304132285852,D,[]
J1800-0125,0.78318548958,1.1537e-14,FAST,1048–1452,92.09863645976564,61.29129459779541,63.30805809323947,13.875252415052948,0.3145387478767318,7.702423980417471,3.3797555886909034,2.513786477334789,2.1419675280234616,-30.656216457443893,8.599443541814992,10.45359241495775,1.1331813728028726,0.5769050143946768,0.0147070380651017,-4.16719281777664,0.2793215019273951,0.1972826106865302,28.884540117416822,1.532290729632614,-9.769962616701378e-15,170.40727993018962,0.2430691435504783,0.0030029639731437,-0.070923692283076,0.0025772741792109,0.0814731127270315,0.0025790104503474,19.87102470055216,5.273323772500748,5.62655537894716,14.299520755031422,14.299520755031422,124.59935269103488,D,[]
J1807+04,0.7989,--,FAST,1048–1452,27.71311369237289,53.08202363763701,20.729479272264143,-0.9762359787830056,0.7187149944042195,1.0732713184438476,0.3943055429387483,0.2029406057598395,0.220969793871542,37.368705094392354,4.076939868624493,4.147752482775942,16.372070602429666,1.6974140069825443,0.0976054588101291,27.295026300008576,2.8492783397234724,2.679977343283209,13.385518590998045,1.5996655430977298,0.7045009784735714,44.26946096326742,0.2905353550477476,0.0093376662224321,0.0342300933678124,0.0085051299228647,0.2021358804430907,0.0086859163425591,3.211961318154305,3.4584522526342583,2.0229050617476974,4.8894517956131205,6.298453752560283,73.81150290990115,B,[]
