PSR,P0,P-dot,Telescope,Freq(MHz),best_alpha,alpha_Upper_Error,alpha_Lower_Error,best_beta,beta_upper_Error,beta_lower_Error,best_phase_offset,phase_offset_upper_error,phase_offset_lower_error,best_psi_offset,psi_offset_upper_error,psi_offset_lower_error,best_chi_red,Chi_upper_error,Chi_lower_error,best_K,K_upper_error,K_lower_error,w10,w10_error,w10_center,SN_peak,L_I,σ_LI,V_I,σ_VI,absV_I,σ_absVI,rho,drho_up,drho_down,PW,W10_MH,all_alpha_range,category,exclusion_reasons
J0737-2202,0.32037007073732865,5.469360563558242e-15,MeerKAT,856-1712,134.16523174844843,36.12335572487831,58.92702454276666,-10.566666989957024,8.117755935465023,4.9979703544792535,6.7224234806718535,4.682691845921122,1.970329479312804,92.51565405807064,15.62186896342618,6.431858891583644,1.599307719095156,0.3321238803381181,0.0241418546112026,3.9117437978734086,0.4359642689492693,0.4256098874602516,28.152492668621697,0.3579954494220259,1.5835777126099595,17.97980133459476,0.6341597407910177,0.0231358592071081,-0.0400121830297273,0.0163634035352298,0.1588934703655733,0.0165777476786102,15.181465783549925,6.151726294468971,4.365290887348763,18.15937362729943,21.32652905251937,95.05038026764495,C,[]
J0812-3905,0.482595929159,4.49e-17,MeerKAT,856-1712,73.0059250313664,46.70688000910499,51.41037574546778,-9.66262622589843,5.820550859070886,0.6535569210762056,-4.053217787273058,1.371988017347948,1.3161730581547904,15.939429906762124,6.826147394440481,6.270469561981919,1.820267087715714,0.1893763057419355,0.000286048937254,5.697680343538697,0.6273577507516874,0.5380776872056758,34.838709677419345,0.4949789558492516,-7.741935483870972,31.147113019730977,0.24514266245287,0.0067660500643388,-0.0264975705669826,0.0054493554922833,0.0548507075001616,0.0054550840556649,18.805807180740302,1.9223912843916744,8.022729948582516,19.34854174351873,22.86760332709644,98.11725575457277,C,[]
J0818-3049,0.7637418483,5.8e-16,MeerKAT,856-1712,93.27029425510032,60.45543254641244,62.71771375190208,-29.29260309171144,18.50691734222077,2.199399613417601,-12.39641239464794,29.405165301159727,13.152017497063529,-70.59118073961722,52.40111463307875,36.94068889512583,1.4603045494789124,0.253675690884348,0.0058715195570131,2.0405334609724344,0.4202496370638293,0.3267428974287383,39.76539589442814,0.7779592757774023,-1.0557184750733253,33.71403936149776,0.1422762264955508,0.0067264112100102,-0.0553899952512293,0.0050551386597188,0.0685876046156979,0.0050598922341693,35.049767393194024,12.897833026941417,5.955790137864554,28.056236441568743,33.334828816935314,123.17314629831452,D,[]
J0820-3921,1.07356658405,1.2169e-14,MeerKAT,856-1712,104.82401061678466,58.55125533499255,63.893286592721424,26.488180170084416,1.954189326778792,18.97136422154652,7.708406721318528,12.91873172423436,10.096116504786384,-15.570999049844572,21.881801795031265,31.11388893384824,1.2469727259543149,0.2120380082448421,0.0084089149136079,-2.1674611692475523,0.2148216689020803,0.1856026203436016,40.82111436950145,1.0658589783164434,-1.58357771260998,54.57585762174448,0.3289229919991456,0.0050025644008104,-0.0300444576098773,0.0037960114633901,0.047405677616956,0.0037988905307651,31.84932585839774,5.957481822616987,11.15244180043668,18.441544551230542,27.59110466853261,122.44454192771396,D,[]
J0821-4221,0.3967301802158189,3.4812432408215868e-15,MeerKAT,856-1712,87.64914411703572,25.31243704424142,24.88514088269396,2.262032039061116,0.0763728896375637,0.3275808349333333,8.205298653920662,0.1703536415598403,0.1934765368714242,9.792018227829976,1.3185932936097249,1.295153559647808,0.9464547422525308,0.2112143942875991,4.213276377662556e-05,-25.3145983738747,2.0146656224409014,2.009967164339752,24.63343108504397,0.3927471387306423,6.862170087976535,60.16353875134049,0.3539031160021701,0.0076747456517064,0.0226967225716186,0.0059441490408235,0.0838939254504457,0.0059627797855424,12.519165908406336,1.0549070291604536,1.2364601077718216,13.30793795010834,12.252219475035028,50.19757792693538,B,[]
J0831-4406,0.311673518473,1.279e-15,MeerKAT,856-1712,88.60553811327122,65.09593958662182,65.39451828744578,8.691264316250109,0.3269394700714549,5.454608989512234,-2.526039682424668,2.2661476252476733,2.187719881146215,16.005609229418987,16.337526840205136,13.836410406449506,0.8651514865074795,0.442395972407375,0.0034477434290075,-6.615731210072664,0.7980991884801218,0.7025607090411343,25.33724340175953,0.3060618546141542,-2.639296187683292,94.6737802022338,0.119156376160795,0.0049362410945736,0.0255453855380555,0.0043552336957655,0.0431685481178473,0.0043577306639441,15.33933290645395,5.490870269158399,5.398093295571383,10.795834403832284,9.03630361204343,130.4904578740676,D,[]
J0837-2454,0.6294102885129085,3.486723113259293e-13,MeerKAT,856-1712,172.2748725792631,5.328992281292301,19.36556532470172,-1.504037209837227,1.036496228928831,3.715768601333616,12.91806553814762,0.5473882943120589,0.619860551367772,-66.82441582579614,2.189250164886417,2.3581154656291545,4.124593863874333,0.2231821518962036,0.0072423751457595,5.1213012518031285,0.0964796025537308,0.1634607285072906,30.61583577712608,0.6194784817390621,4.222873900293251,79.69458670665992,0.90821480659654,0.0093925987131462,0.1564499490587552,0.0057430300280308,0.1757987137833142,0.0057647311070086,2.6991315819118618,1.1246568408350328,5.568323579272851,24.3550156847752,20.48404794283969,24.69455760599402,A,[]
J0838-2621,0.3085806879669152,3.929623187415805e-17,MeerKAT,856-1712,42.97242885019732,45.2676240697939,32.8932775300274,-11.340155819486274,8.364636664409975,4.655734611247208,12.066868991900993,4.408693857539465,5.806321798105817,44.46189911110949,14.39554647259029,16.501617535373867,1.6549384977574535,0.3199265441591798,0.0128424071673514,3.4665854490821166,0.4536292236792825,0.3020361132977069,41.52492668621703,0.3133674430747543,4.046920821114375,35.05866411363417,0.2211160146436901,0.0106819349362313,-0.0549334972790177,0.0083527765948055,0.1303345376724789,0.0084068278529858,16.81171835537461,7.220560227811658,6.273149193311784,33.00528541418839,28.430505355537363,78.1609015998213,B,[]
J0843-5022,0.20895581408275532,1.7247573485044652e-16,MeerKAT,856-1712,82.60848114276159,70.5258017657358,61.88511554179482,-10.603765769182164,6.869927487285553,0.5818220144058,2.9792080436510124,2.895027559423272,3.729664800121345,81.4518540732987,14.53212693194554,18.001790448530436,1.930497996393844,0.3703152317812921,0.0038881846245466,5.38915347469224,0.9079891437950076,0.7096334483224949,23.92961876832845,0.2097205743886698,-3.6950146627566056,42.157916002689504,0.1634424738446922,0.0093557980968861,0.0828949570942423,0.0074584906947112,0.1165173651682537,0.00747885756399,15.754733534736276,4.80958120615318,4.754026270447282,13.712345873563027,17.935219773856296,132.4109173075306,D,[]
J0847-4316,5.977492737,1.1994e-13,MeerKAT,856-1712,107.9899461986259,57.33828835520633,69.7587543996192,-1.355752466885643,0.9947169584898136,0.0970830722509572,1.7987782583156606,0.076199882112699,0.0853457344723571,10.34108399742254,2.8752868847632485,3.079340479310451,13.46817982717951,1.7979746216432684,0.3100496171523517,40.19886918794529,1.1480233398775257,1.9933270079719063,11.61290322580644,5.843018763225647,1.0557184750733128,227.7645653963086,0.1775382969481288,0.005261770322195,-0.0110511343358817,0.0043322149898813,0.0664546274943014,0.0043425758340394,5.706422661895446,3.662264057144719,1.9181190680722968,2.3266374958523173,3.030449812567859,127.09704275482554,D,[]
