PSR,P0,P-dot,Telescope,Freq(MHz),best_alpha,alpha_Upper_Error,alpha_Lower_Error,best_beta,beta_upper_Error,beta_lower_Error,best_phase_offset,phase_offset_upper_error,phase_offset_lower_error,best_psi_offset,psi_offset_upper_error,psi_offset_lower_error,best_chi_red,Chi_upper_error,Chi_lower_error,best_K,K_upper_error,K_lower_error,w10,w10_error,w10_center,L_I,σ_LI,V_I,σ_VI,absV_I,σ_absVI,rho,drho_up,drho_down,PW,W10_MH,all_alpha_range,category
J0849-6322,0.36795380205803624,7.908265316224467e-16,MeerKAT,856-1712,11.98521593507806,28.723390366514337,8.048357755139055,1.2428194447476182,2.809435132126331,0.8330723373649187,0.1002982729259542,0.2643163227400406,0.3439691712361693,-7.260575929352368,3.0416833498274265,2.359828225032259,2.357732275161455,0.3070742232280361,0.0046609189258401,-9.574145406532471,0.7222658699125617,0.5642747612659758,24.633431085043966,0.3629638099771484,3.695014662756595,0.347919087454992,0.0062859559814535,-0.0893339597736353,0.0052050985650838,0.1058498757068968,0.0052129108314438,2.9542041523768914,5.651711817502519,1.4170830583128036,21.541930466076963,15.911431932352624,36.77174812165339,A
J0855-4644,0.0646861308252,7.26269e-15,MeerKAT,856-1712,103.0038985009032,59.82145881783968,81.02231672926979,-32.403053772590965,24.522911262217804,7.656951571764765,-0.1500018330751231,20.96929701278432,23.059062226571697,-25.51051796144941,40.62667435919101,42.10985668405763,1.2634849185260075,0.2254712608748517,0.0092989794514803,1.8182609433887769,0.6158093233369737,0.5846108889383084,53.84164222873902,0.0927514010606765,1.7595307917888636,0.5694456597059055,0.0305952142896425,-0.0792698153266727,0.023480445581079,0.1810102125527626,0.0237565782826271,41.86614725454009,15.776611591579114,11.86395608796223,18.676977639065644,28.83035373923349,140.8437755471095,D
J0856-6137,0.9625108717504657,1.6795670792134729e-15,MeerKAT,856-1712,139.0271076016024,32.49135047327704,39.79680552715325,-5.236446113069751,4.066090025885107,2.8005144631291854,-2.289324316589465,0.5111440601193942,1.022975153025414,-51.69162248078136,3.785317358402153,7.792607882999711,2.0578654718861187,0.5366240875403152,0.0467316104525963,7.184510562509668,0.2658481302582292,0.2828439315667026,13.724340175953069,0.9404964814392748,0.7038123167155419,0.1374233317278014,0.0015815753790586,0.0479323300688992,0.0012977960385808,0.0523292417202793,0.0012980799135985,7.051693044093956,2.879986647580025,2.791599065486928,9.151494404565998,9.85530672128154,72.28815600043029,B
J0901-4624,0.44205834405094524,8.737657845470147e-14,MeerKAT,856-1712,37.05760136962492,8.681533930980294,9.96969729136756,1.6492315132940616,0.3278776783713304,0.4150900308752836,-3.994289353894791,0.1126979644248784,0.1357175604633078,-39.884281875470776,0.7768591107195846,0.867600382044408,2.065698615208711,0.2039490808674142,0.0007950515198604,-20.938366789349097,0.5016588453496809,0.5674516017131594,28.152492668621697,0.4346658924104689,-9.32551319648094,0.7719421913897937,0.0084869957340863,-0.3630642827783192,0.0065474716017378,0.3911995013459697,0.0066180562489691,8.784248020722838,1.5590176001433895,2.0095982320103745,23.27843791883248,19.407470176897,18.651231222347853,A
J0904-4246,0.9651735869552593,1.8779784887568125e-15,MeerKAT,856-1712,6.182787312199585,17.870097856845412,4.265925103319836,0.1773776184838282,0.4973293847496934,0.1219828819257712,3.465157038144917,0.0297889396043919,0.0300936941348388,-13.931468526773932,0.5040008405082279,0.473586319426456,7.513149100431511,0.5911058857288287,0.0142873178485851,-34.78908383505769,0.70026445807013,0.5592892236605209,11.26099706744867,0.9430712016055908,3.343108504398824,0.2660458607123728,0.0018800020127743,0.0047945846585389,0.0016429598891987,0.06126915869361,0.0016454981246628,0.6398446532341864,1.6938469388349022,0.3760024418110258,6.564168475051554,5.752547067470429,22.13602296016525,A
J0912-3851,1.526085076,3.59e-15,MeerKAT,856-1712,142.3125061668007,29.96345318657626,43.49494265341701,1.0748761623539418,0.6220748801652751,0.8373431875867222,2.9254683436867737,0.1588971577455904,0.1519964099929014,10.683834412661753,1.929210871893945,2.010812626078211,4.237473301417821,0.7922502287899409,0.0511276231539161,-32.58987258722336,2.524042941657296,3.237527260890026,10.205278592375358,1.501375989178068,3.87096774193548,0.2679158084539281,0.0079804820942105,-0.0108449336597269,0.0067317112084445,0.1160097893668227,0.0067755447968972,3.262717220975196,2.027211054746178,1.8908245656511853,5.696232536078615,6.0481386944363855,73.45839583999327,B
J0932-3217,1.93162674308,2.5e-16,MeerKAT,856-1712,91.74177508035466,63.00588154858268,65.21440203907682,-1.1564972815215435,0.6883222553871118,0.0498481474956893,-0.2714272185045063,0.103052790222293,0.103728558660485,33.444557958659345,3.7324393218634455,3.531264131858144,5.806994168876736,0.9383070637819576,0.0090553228487548,49.52298350767103,5.640258893984765,5.930084429851526,5.982404692082106,1.8951722245088456,0.3519061583577709,0.1432684184655851,0.006746249404208,0.01267432525082,0.0048726368006728,0.053203024875226,0.004881609006524,3.206366057922438,1.4752436575616876,1.4601952044241473,4.318348039618872,3.61453572290333,128.22028358765948,D
J0940-5428,0.08756856188944391,3.289948939320421e-14,MeerKAT,856-1712,109.87026067146942,28.415153355249743,40.113772304265495,-17.21096101467631,5.724628425970391,2.3352536675272013,-0.4327386309961634,2.7705971416131203,1.56292424101804,13.51212486460259,8.221343227184313,4.365577287796526,1.155673132387797,0.166480479916703,1.1751018913042088e-05,3.178418153669129,0.3787165516304678,0.2926534235472191,58.06451612903227,0.0923533974652823,-1.407624633431075,0.6299166356249528,0.0131109082252601,0.0088990621862592,0.0089946126023762,0.091571349669904,0.0090343361251985,33.156848340781565,5.948031221621693,2.9742216121817253,27.19189480008888,30.00714406695105,68.52892565951524,B
J0942-5657,0.8081705414061132,3.958097966778341e-14,MeerKAT,856-1712,27.20780607509061,33.939297884739005,21.02393898459725,-1.4908738857431778,1.1394884692635905,1.3630065250748011,-0.3651055826905577,0.1027804621147375,0.0977756537866234,-25.58419328658828,1.6344610327693232,1.649801385036838,12.247680423287155,0.8470248552158104,0.0768626900507261,17.57337178301792,0.3913439931504072,0.4197981297988669,5.982404692082106,0.7894988592692289,-0.3519061583577709,0.4134464632338397,0.0024249383937504,0.109872761485997,0.001914657558642,0.1124384286703455,0.0019151720273917,1.99942876505556,1.162349519102703,1.2343164859295268,4.38562755513935,3.00440177037384,54.96323686933626,B
J0945-4833,0.3315855987755,4.8291e-15,MeerKAT,856-1712,95.09202044898196,26.194634537000223,26.15901865756776,1.3780503654436085,0.0515605185880378,0.2355847661346313,7.125687472807531,5.180059715972442,0.6550927006149525,-18.41332214498296,30.88390160290345,5.6329830096371865,0.991134473268049,0.6135830256752403,0.0007795450518418,-41.41732558399078,5.208606114596769,6.319252811576689,12.668621700879754,0.3302169733102401,0.8797653958944274,0.5217757808929936,0.0106742541986617,-0.1413942943529593,0.0080275848254737,0.1493867508353665,0.0080372448245147,6.45081703890337,0.9047768643126264,0.35849579485059,10.820702135564126,12.58023292735298,52.35365319456798,B
