alpha,beta,phase_offset,psi_offset,log_likelihood,log_prior
69.11314253728762,1.9732409615267699,8.216236036552942,9.694320255280218,-189.802613880243,-10.38591370178042
122.7345004724331,2.024311104467884,8.216236036552942,9.694320255280218,-189.78895003604964,-10.38591370178042
106.84936509858623,2.136099206218148,8.216236036552942,9.694320255280218,-189.78647939256783,-10.38591370178042
124.59760709680043,1.9430720183127335,8.216236036552942,9.694320255280218,-189.7684059923158,-10.38591370178042
55.173271252456196,1.8174563066306177,8.216236036552942,9.694320255280218,-189.764474896891,-10.38591370178042
123.5050252712808,2.001667072871399,8.216236036552942,9.694320255280218,-189.7619896229464,-10.38591370178042
117.8663368413753,2.138171735102503,8.216236036552942,9.694320255280218,-189.76051310060282,-10.38591370178042
54.447586322521495,1.7963633414333913,8.216236036552942,9.694320255280218,-189.75965349008067,-10.38591370178042
63.106140110120656,2.0202302856197036,8.216236036552942,9.694320255280218,-189.72627322749952,-10.38591370178042
124.68337121733279,1.9562542650060948,8.216236036552942,9.694320255280218,-189.72264671607476,-10.38591370178042
91.55444698415556,2.384503609410885,8.216236036552942,9.694320255280218,-189.71840326721414,-10.38591370178042
61.77043172511184,1.8584397067243543,8.216236036552942,9.694320255280218,-189.71143752432192,-10.38591370178042
118.57754158500637,2.022784531706293,8.216236036552942,9.694320255280218,-189.65893524000128,-10.38591370178042
97.41175730495743,2.379512225740143,8.216236036552942,9.694320255280218,-189.6526444393354,-10.38591370178042
55.40082869417409,1.8202377213170848,8.216236036552942,9.694320255280218,-189.62543252831233,-10.38591370178042
81.64260638213757,2.3254007045124894,8.216236036552942,9.694320255280218,-189.60951827835393,-10.38591370178042
123.50432181098361,1.9645193587152079,8.216236036552942,9.694320255280218,-189.59884690362136,-10.38591370178042
52.15514492104506,1.7152436160953073,8.216236036552942,9.694320255280218,-189.56065374995785,-10.38591370178042
68.00847835989035,1.9610776536044057,8.216236036552942,9.694320255280218,-189.55951395242607,-10.38591370178042
78.70710541084458,2.292633584838285,8.216236036552942,9.694320255280218,-189.5560438249976,-10.38591370178042
79.1958559254238,2.0966614279276286,8.216236036552942,9.694320255280218,-189.52042583261755,-10.38591370178042
105.677921775583,2.322098287028936,8.216236036552942,9.694320255280218,-189.5151161033257,-10.38591370178042
84.1333323844044,2.345684891288059,8.216236036552942,9.694320255280218,-189.50768272661526,-10.38591370178042
110.96254134438556,2.1092970595857423,8.216236036552942,9.694320255280218,-189.50324525062715,-10.38591370178042
99.2557258379585,2.1735171931605635,8.216236036552942,9.694320255280218,-189.46491907226726,-10.38591370178042
118.68964291080937,2.1124972561080426,8.216236036552942,9.694320255280218,-189.46275942847166,-10.38591370178042
75.51976255530529,2.248768398683083,8.216236036552942,9.694320255280218,-189.4451608710851,-10.38591370178042
97.22129286433886,2.177010892959288,8.216236036552942,9.694320255280218,-189.41794219477043,-10.38591370178042
122.51216429564327,2.0096010075579898,8.216236036552942,9.694320255280218,-189.4091949549319,-10.38591370178042
53.99342412062476,1.7703660658762033,8.216236036552942,9.694320255280218,-189.4088421914321,-10.38591370178042
121.47828148448266,1.9954631168275654,8.216236036552942,9.694320255280218,-189.40380748095097,-10.38591370178042
122.55035352559555,2.0071708177542433,8.216236036552942,9.694320255280218,-189.40050989499542,-10.38591370178042
53.1317647708772,1.7152603301631757,8.216236036552942,9.694320255280218,-189.38573525912736,-10.38591370178042
105.91057190790306,2.3171943117001064,8.216236036552942,9.694320255280218,-189.3760915906196,-10.38591370178042
121.12447532021409,2.001403218649344,8.216236036552942,9.694320255280218,-189.36044203830895,-10.38591370178042
120.36667196553225,2.0100285587416096,8.216236036552942,9.694320255280218,-189.35609744494346,-10.38591370178042
97.31179032116125,2.1779380717719476,8.216236036552942,9.694320255280218,-189.35395723994486,-10.38591370178042
87.50637011005543,2.158083510974464,8.216236036552942,9.694320255280218,-189.34697031845332,-10.38591370178042
111.65021309654384,2.106379009052347,8.216236036552942,9.694320255280218,-189.3374769259924,-10.38591370178042
61.30784633495431,1.9699306540532149,8.216236036552942,9.694320255280218,-189.33676465081425,-10.38591370178042
53.626216489831634,1.7249164719436152,8.216236036552942,9.694320255280218,-189.33407735267397,-10.38591370178042
111.1610336870434,2.248933948028977,8.216236036552942,9.694320255280218,-189.31518953495558,-10.38591370178042
62.45872082912775,1.9971442802707173,8.216236036552942,9.694320255280218,-189.31366357436596,-10.38591370178042
107.73857438322942,2.138645154168188,8.216236036552942,9.694320255280218,-189.29361167928232,-10.38591370178042
79.71920930954442,2.3002308402672043,8.216236036552942,9.694320255280218,-189.29186960711073,-10.38591370178042
63.80872134838122,2.028023899903971,8.216236036552942,9.694320255280218,-189.2915420902425,-10.38591370178042
58.224962940354054,1.8047767645546315,8.216236036552942,9.694320255280218,-189.2873558419796,-10.38591370178042
85.83532731033313,2.354203012895823,8.216236036552942,9.694320255280218,-189.27924053987124,-10.38591370178042
74.8004314061475,2.0547107465393566,8.216236036552942,9.694320255280218,-189.27404115928078,-10.38591370178042
117.1318115812721,2.1405415827121317,8.216236036552942,9.694320255280218,-189.26730207657215,-10.38591370178042
61.39453926087664,1.9704331673178501,8.216236036552942,9.694320255280218,-189.262803951134,-10.38591370178042
59.896283224465215,1.8348833851765392,8.216236036552942,9.694320255280218,-189.262543706716,-10.38591370178042
99.72935521495779,2.36338836517389,8.216236036552942,9.694320255280218,-189.2568103251458,-10.38591370178042
93.91697609485803,2.1787958299479016,8.216236036552942,9.694320255280218,-189.2561526350138,-10.38591370178042
53.56971623444178,1.7436315284779056,8.216236036552942,9.694320255280218,-189.2556842647946,-10.38591370178042
98.82213716843583,2.367196530201795,8.216236036552942,9.694320255280218,-189.22573611052903,-10.38591370178042
53.72217129549399,1.7449221399184012,8.216236036552942,9.694320255280218,-189.21895999983147,-10.38591370178042
119.29381529875369,2.0896501096501083,8.216236036552942,9.694320255280218,-189.2085456495358,-10.38591370178042
109.00640685637167,2.131148462206866,8.216236036552942,9.694320255280218,-189.2041503831109,-10.38591370178042
102.72590653894544,2.34296984570706,8.216236036552942,9.694320255280218,-189.1967186673712,-10.38591370178042
89.2875001012791,2.1680961954018017,8.216236036552942,9.694320255280218,-189.1950136655329,-10.38591370178042
119.73362714530461,2.077649386105307,8.216236036552942,9.694320255280218,-189.18662367283966,-10.38591370178042
110.94400436245651,2.249406081499515,8.216236036552942,9.694320255280218,-189.1841706527834,-10.38591370178042
103.3111072531814,2.338044002711527,8.216236036552942,9.694320255280218,-189.18370336713176,-10.38591370178042
98.54741208815497,2.1793819625475237,8.216236036552942,9.694320255280218,-189.1750659142144,-10.38591370178042
54.082502362345146,1.7568319434568593,8.216236036552942,9.694320255280218,-189.17331929113928,-10.38591370178042
66.85201467760668,1.951027426942133,8.216236036552942,9.694320255280218,-189.1455325444466,-10.38591370178042
76.30502864834769,2.2549336326375027,8.216236036552942,9.694320255280218,-189.14470559986552,-10.38591370178042
114.71072942272063,2.080860544909271,8.216236036552942,9.694320255280218,-189.13848472760895,-10.38591370178042
82.27499058945138,2.128734568054881,8.216236036552942,9.694320255280218,-189.12649671811818,-10.38591370178042
119.8530485596843,2.0262055557775227,8.216236036552942,9.694320255280218,-189.1260909795189,-10.38591370178042
78.93062722850976,2.1003096219845645,8.216236036552942,9.694320255280218,-189.11894295277685,-10.38591370178042
57.13692581093837,1.7906723552871426,8.216236036552942,9.694320255280218,-189.118661357148,-10.38591370178042
75.97796376811054,2.249646221085243,8.216236036552942,9.694320255280218,-189.10243447137688,-10.38591370178042
94.59590052224895,2.1820715688756565,8.216236036552942,9.694320255280218,-189.0918116466735,-10.38591370178042
118.42339311423224,2.105265409226405,8.216236036552942,9.694320255280218,-189.07661966355226,-10.38591370178042
73.50635956424084,2.211925374862531,8.216236036552942,9.694320255280218,-189.06935414639844,-10.38591370178042
78.26400157360388,2.279114498908143,8.216236036552942,9.694320255280218,-189.05374802787443,-10.38591370178042
113.65379047562068,2.2018952127127847,8.216236036552942,9.694320255280218,-189.04726353412352,-10.38591370178042
100.8440653098278,2.1765903533611066,8.216236036552942,9.694320255280218,-189.04602158055758,-10.38591370178042
105.10527498421881,2.159401934446265,8.216236036552942,9.694320255280218,-189.04026445883738,-10.38591370178042
100.98460051686847,2.176494476428516,8.216236036552942,9.694320255280218,-189.02835108545258,-10.38591370178042
112.04584677926536,2.2286572828434004,8.216236036552942,9.694320255280218,-189.0271654061172,-10.38591370178042
111.237481535655,2.24125128434396,8.216236036552942,9.694320255280218,-189.01956567079012,-10.38591370178042
58.93230008123868,1.9010209235128457,8.216236036552942,9.694320255280218,-189.01552696230806,-10.38591370178042
107.74703005135824,2.2891284411936113,8.216236036552942,9.694320255280218,-189.0032718982769,-10.38591370178042
90.53582559987825,2.1755321329304564,8.216236036552942,9.694320255280218,-188.99813898263076,-10.38591370178042
64.35364765541539,1.9152702289552082,8.216236036552942,9.694320255280218,-188.99518514586242,-10.38591370178042
96.6636919876327,2.3704891346919084,8.216236036552942,9.694320255280218,-188.97948651474584,-10.38591370178042
110.72204526942475,2.1222289908239986,8.216236036552942,9.694320255280218,-188.97474270887727,-10.38591370178042
113.634392902815,2.200083251373215,8.216236036552942,9.694320255280218,-188.96517466870955,-10.38591370178042
66.2726831568424,2.075552531748542,8.216236036552942,9.694320255280218,-188.9644666453982,-10.38591370178042
119.83931546110747,2.0390031708145813,8.216236036552942,9.694320255280218,-188.95754458619513,-10.38591370178042
105.55334342897059,2.1586229323341684,8.216236036552942,9.694320255280218,-188.95311690226055,-10.38591370178042
111.84636192811523,2.1130811801556746,8.216236036552942,9.694320255280218,-188.9512438380398,-10.38591370178042
106.77649955573497,2.2994055531796675,8.216236036552942,9.694320255280218,-188.94540282607392,-10.38591370178042
55.35982723582383,1.7781758495666082,8.216236036552942,9.694320255280218,-188.94470931057734,-10.38591370178042
56.38398046401583,1.8239199355292897,8.216236036552942,9.694320255280218,-188.9395347664689,-10.38591370178042
104.58267887712812,2.163969979557251,8.216236036552942,9.694320255280218,-188.93904566457118,-10.38591370178042
110.51310235784089,2.2503029962201992,8.216236036552942,9.694320255280218,-188.93759102877638,-10.38591370178042
79.16867082555689,2.2879736765902834,8.216236036552942,9.694320255280218,-188.9338134046565,-10.38591370178042
104.90225174699283,2.3189596417253853,8.216236036552942,9.694320255280218,-188.93244593090998,-10.38591370178042
95.74916905653747,2.185306761751221,8.216236036552942,9.694320255280218,-188.9286136506167,-10.38591370178042
115.30519581444901,2.1675936512940552,8.216236036552942,9.694320255280218,-188.92758793544638,-10.38591370178042
97.81049359799015,2.3659922407873353,8.216236036552942,9.694320255280218,-188.9254223025898,-10.38591370178042
118.88794376674906,2.0858364903155575,8.216236036552942,9.694320255280218,-188.9230407834723,-10.38591370178042
83.88713534770974,2.1436458233922195,8.216236036552942,9.694320255280218,-188.92041952059523,-10.38591370178042
69.15790287581376,1.9886826529523631,8.216236036552942,9.694320255280218,-188.91961700200375,-10.38591370178042
106.92295759750252,2.1512187765292907,8.216236036552942,9.694320255280218,-188.91902276866335,-10.38591370178042
102.12783154885514,2.3422453728959596,8.216236036552942,9.694320255280218,-188.91276262323296,-10.38591370178042
117.94375621335142,2.1095881161943737,8.216236036552942,9.694320255280218,-188.9124547591971,-10.38591370178042
58.928080740877924,1.8277861471613903,8.216236036552942,9.694320255280218,-188.90944978332993,-10.38591370178042
56.76737988119381,1.834513797553214,8.216236036552942,9.694320255280218,-188.9077640353236,-10.38591370178042
58.08387431463449,1.814233070442981,8.216236036552942,9.694320255280218,-188.8991257624559,-10.38591370178042
75.45951380795108,2.068363071447351,8.216236036552942,9.694320255280218,-188.89447272449775,-10.38591370178042
66.33567486345589,2.075350483349723,8.216236036552942,9.694320255280218,-188.89026676353035,-10.38591370178042
91.10582440477693,2.3702593929243534,8.216236036552942,9.694320255280218,-188.88749512429433,-10.38591370178042
58.16420700272967,1.8753376173538925,8.216236036552942,9.694320255280218,-188.88465639171255,-10.38591370178042
80.4494173651417,2.3014422434838337,8.216236036552942,9.694320255280218,-188.88211664048254,-10.38591370178042
63.695029995892526,2.016386105177162,8.216236036552942,9.694320255280218,-188.8721268095445,-10.38591370178042
118.81869267679552,2.049975239903162,8.216236036552942,9.694320255280218,-188.8720566773124,-10.38591370178042
110.18492270036825,2.253566508315174,8.216236036552942,9.694320255280218,-188.87074583283336,-10.38591370178042
106.44732099205109,2.301568060870096,8.216236036552942,9.694320255280218,-188.87053971663804,-10.38591370178042
77.49874830098636,2.09060714768529,8.216236036552942,9.694320255280218,-188.85703372747798,-10.38591370178042
