PSR,P0,P-dot,Telescope,Freq(MHz),best_alpha,alpha_Upper_Error,alpha_Lower_Error,best_beta,beta_upper_Error,beta_lower_Error,best_phase_offset,phase_offset_upper_error,phase_offset_lower_error,best_psi_offset,psi_offset_upper_error,psi_offset_lower_error,best_chi_red,Chi_upper_error,Chi_lower_error,best_K,K_upper_error,K_lower_error,w10,w10_error,w10_center,SN_peak,L_I,σ_LI,V_I,σ_VI,absV_I,σ_absVI,rho,drho_up,drho_down,PW,W10_MH,all_alpha_range,category,exclusion_reasons
J1917+0834,2.129676060260779,1.7493002201982466e-14,FAST,1048–1452,138.15760665334724,25.5756130593044,19.6226514089832,-0.7455121509428999,0.436878121916876,0.2583538063406372,-3.051854697538189,0.0493586388790086,0.0558841704707893,-40.38392205733989,0.3099405733748384,0.3466047009307758,5.85107117108359,0.1882348587106381,0.0004920655926179,51.26967908227249,1.6302920534474126,1.5792889719300476,12.48656570591108,1.040928595380686,-3.341475329750856,222.7140427187067,0.3634698472180722,0.0019293410412745,-0.0540139384911646,0.0014686976617554,0.0577362352656941,0.0014691294007007,4.25943744539168,2.324724815907259,1.2958399993056473,8.115707588734411,5.653567872075884,45.1982644682876,B,[]
J1917+1353,0.194636976966773,7.198265233119055e-15,FAST,1048–1452,71.80753993165432,1.0298831488980085,0.9862578715427616,5.641099693208805,0.0367950890449257,0.0371159128088045,7.005258619611276,0.0312359479678647,0.0315187037636848,-67.63883684546582,0.3124614262030576,0.3032140231628091,79.60499813168438,0.0979540392472131,0.0004269940988308,-9.664743683877436,0.0132184740111718,0.0141821703371434,32.1836834391793,0.0950395903350011,-0.8793356130923202,1539.8897643483683,0.4941152921731122,0.000260753744588,-0.0927405672067169,0.0001933939503889,0.0934742214702216,0.000193408562613,16.499160640386574,0.0716232954621815,0.07303640090274,25.559240055859444,13.248541472566824,2.01614102044077,A,[]
J1918+1444,1.18120133058681,2.124283974347295e-13,FAST,1048–1452,172.95897702454525,6.231987614631066,2.31692157616962,-0.1391099125265474,0.1231038149026038,0.0448000830369632,0.1844585938086784,0.0036160083618095,0.003581895478995,-5.774911246825551,0.1317470128647331,0.1345775469378649,178.09508072430256,0.1439410263698732,0.0809612323631085,50.48756918155025,0.3118525254206474,0.1640054308900005,12.662432828529557,0.5768210999821038,0.087933561309228,678.5033790505036,0.5296301105464016,0.0010124970137559,0.1250032368414234,0.000758409047754,0.1277728395034602,0.0007587054847941,0.7955347812629421,0.6263835929154902,0.2505268104049201,7.482944182475023,3.7897346074872273,8.548909190800686,A,[]
J1919+1745,2.081343459724,1.705e-15,FAST,1048–1452,148.13892371706137,24.65717042619829,28.232473792819206,-2.0261573648211035,1.547078248888412,1.3453244300014109,4.063880556850995,0.1124663189260495,0.098230275382809,8.075991448340963,0.8426077871171369,0.8011559405951925,1.8152797797880604,0.2683978389634756,0.0210638886953529,14.930004596112855,0.2453903540805679,0.3042008791977988,14.421104054714196,1.0180526780221937,4.308744504152413,169.28115608394572,0.3263805647109282,0.0043299100948684,0.0143243732117197,0.0033035378565284,0.0705687549589068,0.0033129485291876,4.404119377245472,2.203099484465603,2.36763581790248,6.224346116329285,6.751947484184653,52.8896442190175,B,[]
J1920+1040,2.215801738886563,6.475996319443532e-15,FAST,1048–1452,128.77680575951993,42.00640690197014,69.5025647326542,-7.303164001079876,5.798679611405417,2.337973784290911,-0.0404429322612158,1.292123917013665,1.410380252285595,-40.75412837584732,7.658111416051099,8.341718565536823,3.1071486720868955,0.4290554043020087,0.0571304617248356,6.132751289421943,0.5315224246919472,0.6302858389288142,17.595307917888547,2.168617856209072,0.5278592375366564,150.85599774636674,0.1778707676513533,0.0031798752297179,0.0229595739941603,0.0025528449651853,0.0347607674852677,0.0025535987628184,10.242282008979265,4.15248158775047,1.8360864251164235,9.285070264219714,6.550706861879979,111.50897163462434,C,[]
J1921+0812,0.2106504926780887,5.37409033723531e-15,FAST,1048–1452,144.93149256518518,11.820455684226287,10.786056964608974,-3.4186055301002125,1.1019215650413554,0.9179726507953024,8.700797102959353,0.902777206586478,0.4781199306486314,53.2287349146504,14.903499243725548,4.196502203872868,1.4905464770427477,0.3057984971080638,0.009549110869262,9.635257351926796,0.1557394415389801,0.1639386799574396,11.07962872496337,0.1029120978617993,1.2310698583292723,304.60773845061294,0.8025485577038299,0.0023224323188918,0.1031069272760334,0.0016021532618885,0.1052402192733768,0.0016025300442175,4.760407952773358,0.9758363562977096,0.9141820369202984,12.83367448449331,11.07500325830865,22.606512648835263,A,[]
J1921+1419,0.6181877554997562,5.60075370547291e-15,FAST,1048–1452,17.799741315276375,20.728690399877667,13.456928784060576,3.771192272017328,4.032860994786223,2.839033427566559,6.5386379744328496,0.3943526415270817,0.3040711521983823,16.900646795234042,1.299039798015713,1.740566195110718,1.06807121698948,0.2269536950588053,0.0121757308519405,-4.6477230534713225,0.0971949566589147,0.0905042514673883,32.02346041055717,0.6052551339166707,2.463343108504386,139.1839814166271,0.4519442864728369,0.0023952195908089,-0.0789647990130405,0.0018488973418155,0.0843450241916397,0.0018497507356157,6.549043683522502,5.484813779600911,2.8373491735813943,15.86415117091378,14.808432695840466,34.18561918393824,A,[]
J1921+1540,0.143,--,FAST,1048–1452,107.65930502439036,56.72299578367634,65.43359356591145,6.043061354866094,0.5129374165155163,4.316225616588081,5.800477924040262,1.0634735541551867,1.1437839463533273,-29.837012357882585,7.197972575228679,7.329275371681874,0.8285745866893445,0.6453824711803314,0.0396768546086662,-9.051239403209872,1.2925046498105166,1.2278928444560346,21.83953033268101,0.2884905270216059,6.34050880626222,38.65709098594159,0.3255982952144889,0.0133168826461079,-0.0744689120455806,0.0120836798943261,0.1178445676670238,0.012122871097902,11.862120027920616,5.398721740815164,2.46125439601904,10.755295070088906,11.08423526259213,122.1565893495878,D,[]
J1922+2018,1.1727634020200903,6.487501607004649e-16,FAST,1048–1452,4.423678880643795,8.14094978007116,3.331164206092111,-0.2121681269694437,0.1599114017814276,0.3845972225482807,-3.2489958127690355,0.0374208601846346,0.042312834318928,47.5161640606114,0.4541160283349512,0.5493264477743125,24.78088821538958,1.069195400560723,0.0427952357344203,20.82921407699129,0.4466599356552621,0.4193343545334933,28.884540117416847,2.2943394277580795,-4.931506849315067,173.8564489999145,0.4181471140415495,0.0024500138083266,0.0789734013928304,0.0019003030610546,0.0899750535350115,0.0019020553948632,1.1046653260219563,2.010274056004726,0.7844400161991558,9.784272288992227,10.48877326746581,11.472113986163272,A,[]
J1923+1706,0.5472092397047618,4.281962713861167e-17,FAST,1048–1452,6.296076866064287,19.512874144729995,4.167413482847699,-0.1300399608693925,0.0859793027236111,0.3860904545014461,2.4625895852787454,0.0720536594742502,0.0853259955368552,12.46628639913768,1.2368677423219996,1.5801067701699356,10.76654869075769,0.5796849144562657,0.0105128136384369,48.3191381258227,4.257292864890886,3.522780992402609,17.94721407624632,0.5411599189672651,3.519061583577709,62.59736122680575,0.1882911796963191,0.0040157410976978,0.1106267691446287,0.0036535595924136,0.1611653752296287,0.0036784176506469,0.9815949068106494,2.9150161661173835,0.6404624074306866,7.918642086275499,9.678172878064352,23.68028762757769,A,[]
